LP DATA SID BETTER WORSE
en-cs newstest2017 2082 CU-Chimera.4886 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2082 online-B.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2082 limsi-factored-norm.4957 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2082 tuning-task-baseline_8gb.sgm.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2082 online-A.0 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2082 tuning-task-afrl_8gb.sgm.0 PJATK.4761
en-cs newstest2017 2082 CU-Chimera.4886 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2082 limsi-factored-norm.4957 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2082 online-A.0 PJATK.4761
en-cs newstest2017 2082 CU-Chimera.4886 PJATK.4761
en-cs newstest2017 2082 online-B.0 PJATK.4761
en-cs newstest2017 2082 CU-Chimera.4886 online-B.0
en-cs newstest2017 2082 limsi-factored-norm.4957 online-B.0
en-cs newstest2017 2082 tuning-task-afrl_8gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2082 online-A.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2082 CU-Chimera.4886 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2082 online-B.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2082 limsi-factored-norm.4957 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2082 tuning-task-baseline_8gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2082 limsi-factored-norm.4957 PJATK.4761
en-cs newstest2017 2082 online-A.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2082 tuning-task-baseline_8gb.sgm.0 PJATK.4761
en-cs newstest2017 2082 CU-Chimera.4886 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2082 limsi-factored-norm.4957 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2083 LIUM-FNMT.4852 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2083 tuning-task-ufal_4gb.sgm.0 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2083 tuning-task-afrl_8gb.sgm.0 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2083 tuning-task-afrl_8gb.sgm.0 LIUM-FNMT.4852
en-cs newstest2017 2080 uedin-nmt.4956 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2080 uedin-nmt.4956 PJATK.4761
en-cs newstest2017 2080 uedin-nmt.4956 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2080 uedin-nmt.4956 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2080 CU-Chimera.4886 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2080 LIUM-FNMT.4852 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2080 CU-Chimera.4886 PJATK.4761
en-cs newstest2017 2080 LIUM-FNMT.4852 PJATK.4761
en-cs newstest2017 2080 PJATK.4761 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2080 CU-Chimera.4886 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2080 LIUM-FNMT.4852 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2080 CU-Chimera.4886 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2080 LIUM-FNMT.4852 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2081 tuning-task-afrl_8gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2081 limsi-factored-norm.4957 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2086 online-A.0 uedin-nmt.4956
en-cs newstest2017 2086 tuning-task-denisov_4gb.sgm.0 uedin-nmt.4956
en-cs newstest2017 2086 online-A.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2086 tuning-task-ufal_4gb.sgm.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2086 online-A.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2086 tuning-task-denisov_4gb.sgm.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2086 tuning-task-ufal_4gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2086 tuning-task-denisov_4gb.sgm.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2086 tuning-task-denisov_4gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2086 online-A.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2087 tuning-task-afrl_4gb.sgm.0 uedin-nmt.4956
en-cs newstest2017 2087 tuning-task-ufal_4gb.sgm.0 uedin-nmt.4956
en-cs newstest2017 2087 LIUM-FNMT.4852 uedin-nmt.4956
en-cs newstest2017 2087 tuning-task-ufal_8gb.sgm.0 uedin-nmt.4956
en-cs newstest2017 2087 tuning-task-baseline_8gb.sgm.0 uedin-nmt.4956
en-cs newstest2017 2087 tuning-task-afrl_4gb.sgm.0 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2087 LIUM-FNMT.4852 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2087 tuning-task-baseline_8gb.sgm.0 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2084 uedin-nmt.4956 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2084 uedin-nmt.4956 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2084 uedin-nmt.4956 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2084 uedin-nmt.4956 online-A.0
en-cs newstest2017 2084 uedin-nmt.4956 LIUM-FNMT.4852
en-cs newstest2017 2084 uedin-nmt.4956 online-B.0
en-cs newstest2017 2084 uedin-nmt.4956 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2084 uedin-nmt.4956 limsi-factored-norm.4957
en-cs newstest2017 2084 uedin-nmt.4956 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2084 online-A.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2084 LIUM-NMT.4947 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2084 online-A.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2084 LIUM-NMT.4947 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2084 online-A.0 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2084 LIUM-NMT.4947 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2084 online-A.0 LIUM-FNMT.4852
en-cs newstest2017 2084 online-A.0 limsi-factored-norm.4957
en-cs newstest2017 2084 online-A.0 online-B.0
en-cs newstest2017 2084 LIUM-NMT.4947 online-B.0
en-cs newstest2017 2084 LIUM-NMT.4947 LIUM-FNMT.4852
en-cs newstest2017 2084 online-A.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2084 LIUM-NMT.4947 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2084 tuning-task-denisov_4gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2084 LIUM-NMT.4947 limsi-factored-norm.4957
en-cs newstest2017 2084 online-A.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2084 LIUM-FNMT.4852 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2084 LIUM-NMT.4947 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2085 online-A.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2538 tuning-task-afrl_4gb.sgm.0 PJATK.4761
en-cs newstest2017 2538 tuning-task-afrl_4gb.sgm.0 online-B.0
en-cs newstest2017 2538 tuning-task-afrl_4gb.sgm.0 limsi-factored-norm.4957
en-cs newstest2017 2538 tuning-task-afrl_4gb.sgm.0 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2538 online-A.0 PJATK.4761
en-cs newstest2017 2538 tuning-task-denisov_4gb.sgm.0 PJATK.4761
en-cs newstest2017 2538 tuning-task-afrl_4gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2539 online-A.0 LIUM-NMT.4947
en-cs newstest2017 2539 online-B.0 LIUM-NMT.4947
en-cs newstest2017 2539 tuning-task-baseline_8gb.sgm.0 LIUM-NMT.4947
en-cs newstest2017 2532 tuning-task-afrl_8gb.sgm.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2532 PJATK.4761 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2532 CU-Chimera.4886 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2532 online-B.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2532 LIUM-NMT.4947 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2532 limsi-factored-norm.4957 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2532 tuning-task-afrl_8gb.sgm.0 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2532 PJATK.4761 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2532 CU-Chimera.4886 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2532 online-B.0 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2532 LIUM-NMT.4947 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2532 limsi-factored-norm.4957 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2532 tuning-task-afrl_8gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2532 PJATK.4761 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2532 CU-Chimera.4886 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2532 online-B.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2532 LIUM-NMT.4947 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2532 limsi-factored-norm.4957 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2532 tuning-task-denisov_4gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2532 tuning-task-afrl_8gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2532 PJATK.4761 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2532 CU-Chimera.4886 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2532 online-B.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2532 LIUM-NMT.4947 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2532 limsi-factored-norm.4957 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2533 tuning-task-afrl_8gb.sgm.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2533 PJATK.4761 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2533 CU-Chimera.4886 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2533 tuning-task-ufal_4gb.sgm.0 LIUM-FNMT.4852
en-cs newstest2017 2533 tuning-task-ufal_4gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2533 tuning-task-afrl_8gb.sgm.0 online-A.0
en-cs newstest2017 2533 tuning-task-afrl_8gb.sgm.0 LIUM-FNMT.4852
en-cs newstest2017 2533 tuning-task-afrl_8gb.sgm.0 limsi-factored-norm.4957
en-cs newstest2017 2533 PJATK.4761 online-A.0
en-cs newstest2017 2533 CU-Chimera.4886 online-A.0
en-cs newstest2017 2533 online-A.0 LIUM-FNMT.4852
en-cs newstest2017 2533 PJATK.4761 LIUM-FNMT.4852
en-cs newstest2017 2533 CU-Chimera.4886 LIUM-FNMT.4852
en-cs newstest2017 2533 tuning-task-afrl_8gb.sgm.0 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2533 PJATK.4761 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2533 CU-Chimera.4886 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2533 tuning-task-afrl_8gb.sgm.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2533 online-A.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2533 PJATK.4761 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2533 CU-Chimera.4886 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2533 PJATK.4761 limsi-factored-norm.4957
en-cs newstest2017 2533 CU-Chimera.4886 limsi-factored-norm.4957
en-cs newstest2017 2530 uedin-nmt.4956 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2530 uedin-nmt.4956 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2530 uedin-nmt.4956 PJATK.4761
en-cs newstest2017 2530 uedin-nmt.4956 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2530 uedin-nmt.4956 LIUM-NMT.4947
en-cs newstest2017 2530 tuning-task-afrl_4gb.sgm.0 PJATK.4761
en-cs newstest2017 2530 CU-Chimera.4886 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2530 tuning-task-afrl_4gb.sgm.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2530 CU-Chimera.4886 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2530 tuning-task-afrl_8gb.sgm.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2530 LIUM-NMT.4947 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2530 tuning-task-baseline_8gb.sgm.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2530 CU-Chimera.4886 PJATK.4761
en-cs newstest2017 2530 LIUM-NMT.4947 PJATK.4761
en-cs newstest2017 2530 tuning-task-afrl_8gb.sgm.0 PJATK.4761
en-cs newstest2017 2530 CU-Chimera.4886 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2530 CU-Chimera.4886 LIUM-NMT.4947
en-cs newstest2017 2530 tuning-task-baseline_8gb.sgm.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2530 tuning-task-baseline_8gb.sgm.0 PJATK.4761
en-cs newstest2017 2530 tuning-task-baseline_8gb.sgm.0 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2530 tuning-task-baseline_8gb.sgm.0 LIUM-NMT.4947
en-cs newstest2017 2531 uedin-nmt.4956 online-A.0
en-cs newstest2017 2531 uedin-nmt.4956 PJATK.4761
en-cs newstest2017 2531 uedin-nmt.4956 CU-Chimera.4886
en-cs newstest2017 2531 uedin-nmt.4956 online-B.0
en-cs newstest2017 2531 uedin-nmt.4956 LIUM-NMT.4947
en-cs newstest2017 2531 tuning-task-denisov_4gb.sgm.0 uedin-nmt.4956
en-cs newstest2017 2531 uedin-nmt.4956 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2531 tuning-task-ufal_4gb.sgm.0 LIUM-NMT.4947
en-cs newstest2017 2531 tuning-task-denisov_4gb.sgm.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2531 tuning-task-denisov_4gb.sgm.0 online-A.0
en-cs newstest2017 2531 tuning-task-denisov_4gb.sgm.0 PJATK.4761
en-cs newstest2017 2531 tuning-task-denisov_4gb.sgm.0 CU-Chimera.4886
en-cs newstest2017 2531 tuning-task-denisov_4gb.sgm.0 online-B.0
en-cs newstest2017 2531 tuning-task-denisov_4gb.sgm.0 LIUM-NMT.4947
en-cs newstest2017 2531 tuning-task-denisov_4gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2536 PJATK.4761 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2536 PJATK.4761 online-A.0
en-cs newstest2017 2536 PJATK.4761 LIUM-FNMT.4852
en-cs newstest2017 2536 PJATK.4761 LIUM-NMT.4947
en-cs newstest2017 2536 PJATK.4761 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2536 LIUM-FNMT.4852 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2536 LIUM-NMT.4947 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2536 PJATK.4761 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2536 LIUM-FNMT.4852 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2536 LIUM-NMT.4947 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2537 online-A.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2537 LIUM-NMT.4947 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2537 LIUM-NMT.4947 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2537 LIUM-NMT.4947 online-A.0
en-cs newstest2017 2537 online-A.0 online-B.0
en-cs newstest2017 2537 LIUM-NMT.4947 online-B.0
en-cs newstest2017 2537 tuning-task-afrl_8gb.sgm.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2537 LIUM-NMT.4947 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2537 online-A.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2537 LIUM-NMT.4947 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2537 LIUM-NMT.4947 limsi-factored-norm.4957
en-cs newstest2017 2537 LIUM-NMT.4947 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2534 tuning-task-ufal_8gb.sgm.0 PJATK.4761
en-cs newstest2017 2534 uedin-nmt.4956 PJATK.4761
en-cs newstest2017 2534 tuning-task-afrl_4gb.sgm.0 PJATK.4761
en-cs newstest2017 2535 uedin-nmt.4956 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2535 online-A.0 uedin-nmt.4956
en-cs newstest2017 2535 online-B.0 uedin-nmt.4956
en-cs newstest2017 2535 uedin-nmt.4956 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2535 uedin-nmt.4956 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2535 tuning-task-afrl_4gb.sgm.0 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2535 online-A.0 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2535 LIUM-FNMT.4852 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2535 online-B.0 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2535 tuning-task-afrl_4gb.sgm.0 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2535 online-A.0 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2535 LIUM-FNMT.4852 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2535 online-B.0 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2535 tuning-task-afrl_4gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2535 online-A.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2535 LIUM-FNMT.4852 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2535 online-B.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2712 tuning-task-ufal_8gb.sgm.0 uedin-nmt.4956
en-cs newstest2017 2712 tuning-task-ufal_8gb.sgm.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2712 tuning-task-ufal_8gb.sgm.0 online-A.0
en-cs newstest2017 2712 tuning-task-ufal_8gb.sgm.0 online-B.0
en-cs newstest2017 2712 tuning-task-ufal_8gb.sgm.0 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2712 tuning-task-ufal_8gb.sgm.0 LIUM-NMT.4947
en-cs newstest2017 2713 tuning-task-afrl_4gb.sgm.0 uedin-nmt.4956
en-cs newstest2017 2713 tuning-task-afrl_4gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2713 LIUM-FNMT.4852 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2710 tuning-task-ufal_4gb.sgm.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2711 uedin-nmt.4956 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2711 uedin-nmt.4956 online-A.0
en-cs newstest2017 2711 PJATK.4761 uedin-nmt.4956
en-cs newstest2017 2711 uedin-nmt.4956 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2711 PJATK.4761 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2711 CU-Chimera.4886 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2711 PJATK.4761 online-A.0
en-cs newstest2017 2711 CU-Chimera.4886 online-A.0
en-cs newstest2017 2711 PJATK.4761 LIUM-FNMT.4852
en-cs newstest2017 2711 PJATK.4761 LIUM-NMT.4947
en-cs newstest2017 2711 PJATK.4761 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2711 CU-Chimera.4886 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2711 PJATK.4761 limsi-factored-norm.4957
en-cs newstest2017 2716 LIUM-FNMT.4852 uedin-nmt.4956
en-cs newstest2017 2716 CU-Chimera.4886 uedin-nmt.4956
en-cs newstest2017 2716 LIUM-FNMT.4852 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2716 CU-Chimera.4886 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2716 LIUM-FNMT.4852 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2716 CU-Chimera.4886 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2716 tuning-task-afrl_8gb.sgm.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2716 LIUM-FNMT.4852 online-A.0
en-cs newstest2017 2716 CU-Chimera.4886 online-A.0
en-cs newstest2017 2716 tuning-task-afrl_8gb.sgm.0 online-A.0
en-cs newstest2017 2716 LIUM-FNMT.4852 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2716 CU-Chimera.4886 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 2716 LIUM-FNMT.4852 LIUM-NMT.4947
en-cs newstest2017 2716 CU-Chimera.4886 LIUM-NMT.4947
en-cs newstest2017 2716 LIUM-FNMT.4852 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2716 CU-Chimera.4886 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2716 tuning-task-afrl_8gb.sgm.0 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2716 LIUM-FNMT.4852 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2716 CU-Chimera.4886 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2716 LIUM-FNMT.4852 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2716 CU-Chimera.4886 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2716 tuning-task-afrl_8gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2717 online-B.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2714 LIUM-FNMT.4852 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2714 tuning-task-afrl_4gb.sgm.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2714 LIUM-FNMT.4852 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2714 tuning-task-afrl_4gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2715 LIUM-FNMT.4852 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2715 CU-Chimera.4886 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2715 LIUM-NMT.4947 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2715 tuning-task-ufal_4gb.sgm.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2715 tuning-task-ufal_4gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2715 CU-Chimera.4886 LIUM-FNMT.4852
en-cs newstest2017 2715 tuning-task-afrl_8gb.sgm.0 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2715 tuning-task-afrl_8gb.sgm.0 LIUM-FNMT.4852
en-cs newstest2017 2715 tuning-task-afrl_8gb.sgm.0 limsi-factored-norm.4957
en-cs newstest2017 2715 CU-Chimera.4886 limsi-factored-norm.4957
en-cs newstest2017 2715 LIUM-FNMT.4852 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2715 CU-Chimera.4886 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2715 tuning-task-afrl_8gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2715 LIUM-NMT.4947 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2715 limsi-factored-norm.4957 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2718 LIUM-FNMT.4852 uedin-nmt.4956
en-cs newstest2017 2718 tuning-task-denisov_4gb.sgm.0 uedin-nmt.4956
en-cs newstest2017 2718 tuning-task-baseline_8gb.sgm.0 uedin-nmt.4956
en-cs newstest2017 2718 online-A.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2718 LIUM-FNMT.4852 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2718 CU-Chimera.4886 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2718 LIUM-NMT.4947 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2718 tuning-task-denisov_4gb.sgm.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2718 tuning-task-baseline_8gb.sgm.0 tuning-task-ufal_4gb.sgm.0
en-cs newstest2017 2718 LIUM-FNMT.4852 online-A.0
en-cs newstest2017 2718 LIUM-FNMT.4852 CU-Chimera.4886
en-cs newstest2017 2718 LIUM-FNMT.4852 LIUM-NMT.4947
en-cs newstest2017 2718 online-A.0 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2718 LIUM-FNMT.4852 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2718 CU-Chimera.4886 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2718 LIUM-NMT.4947 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2718 tuning-task-denisov_4gb.sgm.0 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2718 tuning-task-baseline_8gb.sgm.0 tuning-task-ufal_8gb.sgm.0
en-cs newstest2017 2718 tuning-task-denisov_4gb.sgm.0 CU-Chimera.4886
en-cs newstest2017 2718 tuning-task-denisov_4gb.sgm.0 LIUM-NMT.4947
en-cs newstest2017 2718 tuning-task-baseline_8gb.sgm.0 online-A.0
en-cs newstest2017 2718 tuning-task-baseline_8gb.sgm.0 CU-Chimera.4886
en-cs newstest2017 2718 tuning-task-baseline_8gb.sgm.0 LIUM-NMT.4947
en-cs newstest2017 2719 uedin-nmt.4956 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 2719 uedin-nmt.4956 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2719 uedin-nmt.4956 limsi-factored-norm.4957
en-cs newstest2017 2719 uedin-nmt.4956 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2719 tuning-task-ufal_4gb.sgm.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2719 online-B.0 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 2719 online-B.0 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 2719 CU-Chimera.4886 tuning-task-baseline_8gb.sgm.0
en-cs newstest2017 1832 uedin-nmt.4956 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 1832 uedin-nmt.4956 tuning-task-denisov_4gb.sgm.0
en-cs newstest2017 1832 LIUM-NMT.4947 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 1832 limsi-factored-norm.4957 tuning-task-afrl_4gb.sgm.0
en-cs newstest2017 1832 tuning-task-afrl_4gb.sgm.0 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 1832 LIUM-FNMT.4852 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 1832 LIUM-NMT.4947 tuning-task-afrl_8gb.sgm.0
en-cs newstest2017 1832 limsi-factored-norm.4957 tuning-task-afrl_8gb.sgm.0
